Time [s]	Quad Ch.  1(Target)[mbar]	Quad Ch.  1(Read)[mbar]	Quad Ch.  2(Target)[mbar]	Quad Ch.  2(Read)[mbar]	Quad Ch.  3(Target)[mbar]	Quad Ch.  3(Read)[mbar]	Quad Ch.  4(Target)[mbar]	Quad Ch.  4(Read)[mbar]	qm(Target) [µl/min]	qm(Read)[µl/min]	
382.7720	0.0000	-0.5212	-34.2412	-35.1752	0.0000	-0.6238	0.0000	-0.6622	250.0000	151.2720	
382.8220	0.0000	-0.5212	-34.2106	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	152.0001	
382.8720	0.0000	-0.5212	-34.0411	-34.9615	0.0000	-0.1965	0.0000	-0.4486	250.0000	144.3468	
382.9230	0.0000	-0.5212	-33.8999	-34.9615	0.0000	-0.4102	0.0000	-0.2350	250.0000	138.6769	
382.9730	0.0000	-0.3076	-33.8524	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	139.5786	
383.0230	0.0000	-0.0940	-33.8210	-34.7479	0.0000	-0.4102	0.0000	-0.0214	250.0000	143.3190	
383.0720	0.0000	-0.3076	-33.8390	-34.5343	0.0000	-0.4102	0.0000	-0.4486	250.0000	138.9275	
383.1220	0.0000	-0.0940	-33.7173	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	141.6143	
383.1730	0.0000	-0.5212	-33.6843	-34.5343	0.0000	-0.1965	0.0000	-0.4486	250.0000	139.7223	
383.2230	0.0000	-0.3076	-33.6390	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	139.7223	
383.2720	0.0000	-0.3076	-33.5692	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	138.4337	
383.3220	0.0000	-0.3076	-33.7211	-34.3207	0.0000	-0.1965	0.0000	-0.2350	250.0000	150.1770	
383.3730	0.0000	-0.3076	-33.7248	-34.1071	0.0000	-0.4102	0.0000	-0.4486	250.0000	152.9231	
383.4230	0.0000	-0.3076	-33.6834	-34.1071	0.0000	-0.4102	0.0000	-0.4486	250.0000	148.8397	
383.4720	0.0000	-0.5212	-33.5728	-34.1071	0.0000	-0.4102	0.0000	-0.6622	250.0000	152.6131	
383.5220	0.0000	-0.5212	-33.5953	-34.1071	0.0000	-0.1965	0.0000	-0.6622	250.0000	150.7752	
383.5730	0.0000	-0.7349	-33.6340	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	157.4214	
383.6220	0.0000	-0.3076	-33.4622	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	149.5367	
383.6720	0.0000	-0.3076	-33.4426	-34.1071	0.0000	-0.1965	0.0000	-0.4486	250.0000	150.8872	
383.7220	0.0000	-0.3076	-33.4118	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.6146	
383.7730	0.0000	-0.3076	-33.4680	-34.1071	0.0000	-0.4102	0.0000	-0.2350	250.0000	157.4069	
383.8230	0.0000	-0.3076	-33.4278	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	164.1795	
383.8720	0.0000	-0.3076	-33.5053	-34.1071	0.0000	-0.1965	0.0000	-0.4486	250.0000	160.2429	
383.9220	0.0000	-0.3076	-33.4014	-33.8934	0.0000	-0.1965	0.0000	-0.4486	250.0000	160.3492	
383.9720	0.0000	-0.5212	-33.3438	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	159.0820	
384.0230	0.0000	-0.3076	-33.3483	-34.1071	0.0000	-0.4102	0.0000	-0.6622	250.0000	161.6524	
384.0720	0.0000	-0.3076	-33.3419	-33.8934	0.0000	-0.1965	0.0000	-0.6622	250.0000	163.5063	
384.1220	0.0000	-0.3076	-33.2555	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	160.5521	
384.1720	0.0000	-0.0940	-33.1859	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	158.6749	
384.2230	0.0000	-0.3076	-33.1471	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	162.0430	
384.2720	0.0000	-0.5212	-33.1661	-33.8934	0.0000	-0.4102	0.0000	-0.6622	250.0000	162.3741	
384.3220	0.0000	-0.3076	-33.1344	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	163.0739	
384.3720	0.0000	-0.3076	-32.9853	-33.6798	0.0000	-0.1965	0.0000	-0.4486	250.0000	155.6982	
384.4220	0.0000	-0.5212	-32.8588	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	150.5517	
384.4720	0.0000	-0.5212	-32.8841	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	154.5564	
384.5220	0.0000	-0.3076	-32.8988	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	157.8987	
384.5720	0.0000	-0.3076	-32.9658	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	164.2196	
384.6230	0.0000	-0.0940	-33.0556	-33.4662	0.0000	-0.4102	0.0000	-0.2350	250.0000	171.6683	
384.6730	0.0000	-0.3076	-32.9423	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	166.9413	
384.7230	0.0000	-0.3076	-32.7877	-33.4662	0.0000	-0.1965	0.0000	-0.6622	250.0000	159.8212	
384.7720	0.0000	0.1196	-32.7848	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	161.9232	
384.8220	0.0000	-0.5212	-32.7389	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	161.4681	
384.8720	0.0000	-0.3076	-32.7133	-33.2526	0.0000	-0.1965	0.0000	-0.2350	250.0000	162.1659	
384.9220	0.0000	-0.5212	-32.7785	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	168.1726	
384.9730	0.0000	-0.5212	-32.7392	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	167.9086	
385.0220	0.0000	-0.5212	-32.7129	-33.2526	0.0000	-0.4102	0.0000	-0.4486	250.0000	168.4556	
385.0730	0.0000	-0.7349	-32.7688	-33.2526	0.0000	-0.4102	0.0000	-0.6622	250.0000	173.7423	
385.1220	0.0000	-0.5212	-32.7208	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	172.8300	
385.1730	0.0000	-0.0940	-32.6386	-33.2526	0.0000	-0.1965	0.0000	-0.6622	250.0000	169.9308	
385.2230	0.0000	-0.3076	-32.6086	-33.2526	0.0000	-0.4102	0.0000	-0.6622	250.0000	170.2531	
385.2730	0.0000	-0.3076	-32.7945	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	170.2881	
385.3220	0.0000	-0.3076	-32.5458	-33.2526	0.0000	-0.1965	0.0000	-0.4486	250.0000	172.8026	
385.3730	0.0000	-0.3076	-32.5550	-33.2526	0.0000	-0.4102	0.0000	-0.4486	250.0000	177.2592	
385.4230	0.0000	-0.5212	-32.5983	-33.2526	0.0000	-0.4102	0.0000	-0.6622	250.0000	167.8341	
385.4720	0.0000	-0.3076	-32.4057	-33.2526	0.0000	-0.4102	0.0000	-0.4486	250.0000	162.0569	
385.5220	0.0000	-0.3076	-32.4218	-33.0389	0.0000	-0.4102	0.0000	-0.4486	0.0000	170.9903	
385.5730	0.0000	-0.3076	-32.4974	-33.0389	0.0000	-0.4102	0.0000	-0.6622	250.0000	177.5316	
385.6220	0.0000	-0.0940	-32.4125	-33.0389	0.0000	-0.4102	0.0000	-0.4486	250.0000	174.2806	
385.6730	0.0000	-0.5212	-32.3351	-33.0389	0.0000	-0.4102	0.0000	-0.2350	250.0000	171.6116	
385.7220	0.0000	-0.3076	-32.4449	-32.8253	0.0000	-0.1965	0.0000	-0.4486	250.0000	180.1357	
385.7730	0.0000	-0.5212	-32.4671	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	183.2117	
385.8220	0.0000	-0.3076	-32.4387	-33.0389	0.0000	-0.4102	0.0000	-0.8759	250.0000	176.5367	
385.8720	0.0000	-0.3076	-32.2961	-33.0389	0.0000	-0.4102	0.0000	-0.8759	250.0000	174.7999	
385.9220	0.0000	-0.3076	-32.2326	-33.0389	0.0000	-0.4102	0.0000	-0.6622	250.0000	174.6941	
385.9730	0.0000	-0.5212	-32.2162	-33.0389	0.0000	-0.1965	0.0000	-0.8759	250.0000	175.5866	
386.0220	0.0000	-0.3076	-32.2566	-33.0389	0.0000	-0.1965	0.0000	-0.8759	250.0000	179.8778	
386.0730	0.0000	-0.3076	-32.1345	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	174.3865	
386.1230	0.0000	-0.3076	-32.0325	-33.0389	0.0000	-0.4102	0.0000	-0.6622	250.0000	170.2287	
386.1720	0.0000	-0.5212	-32.0252	-32.8253	0.0000	-0.4102	0.0000	-0.6622	250.0000	171.7630	
386.2230	0.0000	-0.5212	-32.0140	-32.8253	0.0000	-0.4102	0.0000	-0.6622	250.0000	173.1102	
386.2730	0.0000	-0.3076	-31.9573	-32.3981	0.0000	-0.4102	0.0000	-0.4486	250.0000	171.6048	
386.3220	0.0000	-0.3076	-31.9122	-32.1844	0.0000	-0.4102	0.0000	-0.4486	250.0000	170.9479	
386.3720	0.0000	-0.3076	-31.9302	-32.3981	0.0000	-0.4102	0.0000	-0.8759	250.0000	173.9685	
386.4220	0.0000	-0.5212	-32.0569	-32.3981	0.0000	-0.1965	0.0000	-0.4486	250.0000	183.3836	
386.4730	0.0000	-0.0940	-32.0543	-32.1844	0.0000	-0.4102	0.0000	-0.6622	250.0000	184.8394	
386.5230	0.0000	-0.0940	-31.9541	-32.3981	0.0000	-0.1965	0.0000	-0.4486	250.0000	180.5548	
386.5730	0.0000	-0.3076	-32.0374	-32.3981	0.0000	-0.1965	0.0000	-0.6622	250.0000	187.2142	
386.6220	0.0000	-0.5212	-32.1311	-32.6117	0.0000	-0.6238	0.0000	-0.6622	250.0000	194.3143	
386.6720	0.0000	-0.3076	-32.0835	-32.6117	0.0000	-0.1965	0.0000	-0.2350	250.0000	192.8792	
386.7230	0.0000	-0.3076	-31.9012	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	183.5361	
386.7730	0.0000	-0.3076	-31.9225	-32.8253	0.0000	-0.4102	0.0000	-0.6622	250.0000	186.4378	
386.8230	0.0000	-0.5212	-31.8996	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	186.7137	
386.8730	0.0000	-0.3076	-31.8326	-32.6117	0.0000	-0.4102	0.0000	-0.4486	250.0000	184.2991	
386.9230	0.0000	-0.5212	-31.7456	-32.6117	0.0000	-0.1965	0.0000	-0.6622	250.0000	180.8071	
386.9720	0.0000	-0.3076	-31.7250	-32.6117	0.0000	-0.4102	0.0000	-0.4486	250.0000	181.3277	
387.0230	0.0000	-0.3076	-31.7386	-32.3981	0.0000	-0.4102	0.0000	-0.4486	250.0000	183.8747	
387.0730	0.0000	-0.0940	-35.9255	-32.8253	0.0000	-0.6238	0.0000	-0.6622	0.0000	180.2811	
387.1220	0.0000	-0.3076	-35.9092	-33.6798	0.0000	-0.4102	0.0000	-0.6622	0.0000	174.8583	
387.1730	0.0000	-0.0940	-36.1207	-34.9615	0.0000	-0.6238	0.0000	-0.6622	0.0000	182.9194	
387.2220	0.0000	-0.5212	-36.3914	-36.0297	0.0000	0.0171	0.0000	-0.6622	0.0000	194.3183	
387.2730	0.0000	-0.5212	-36.2534	-37.5250	0.0000	-0.4102	0.0000	-0.4486	0.0000	181.4560	
387.3220	0.0000	-0.3076	-35.8995	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	155.9978	
387.3720	0.0000	-0.3076	-35.4407	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	124.9609	
387.4230	0.0000	-0.3076	-35.2663	-38.3795	0.0000	-0.4102	0.0000	-0.4486	0.0000	111.4692	
387.4730	0.0000	-0.3076	-34.8251	-38.1659	0.0000	-0.6238	0.0000	-0.4486	0.0000	82.4755	
387.5220	0.0000	-0.3076	-34.5544	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	64.3626	
387.5730	0.0000	-0.3076	-34.6442	-36.8842	0.0000	-0.4102	0.0000	-0.4486	0.0000	68.0775	
387.6220	0.0000	-0.3076	-34.8136	-36.4569	0.0000	-0.4102	0.0000	-0.4486	0.0000	76.3802	
387.6720	0.0000	-0.5212	-34.9666	-35.3888	0.0000	-0.1965	0.0000	-0.6622	0.0000	83.4760	
387.7220	0.0000	-0.3076	-35.1143	-35.1752	0.0000	-0.6238	0.0000	-0.2350	0.0000	90.0641	
387.7730	0.0000	-0.5212	-35.5417	-34.7479	0.0000	-0.4102	0.0000	-0.2350	0.0000	113.0964	
387.8220	0.0000	-0.3076	-35.8189	-34.9615	0.0000	-0.4102	0.0000	-0.2350	0.0000	126.6303	
387.8730	0.0000	-0.3076	-36.0852	-34.9615	0.0000	-0.4102	0.0000	-0.2350	0.0000	139.1169	
387.9230	0.0000	-0.5212	-36.2361	-35.6024	0.0000	-0.6238	0.0000	-0.4486	0.0000	144.6333	
387.9730	0.0000	-0.3076	-36.2396	-36.4569	0.0000	-0.4102	0.0000	-0.2350	0.0000	141.1224	
388.0220	0.0000	-0.3076	-36.1631	-36.6705	0.0000	-0.1965	0.0000	-0.6622	0.0000	133.0715	
